Date,Address,Species,Block,Street,Trap,AddressNumberAndStreet,Latitude,Longitude,AddressAccuracy,WnvPresent,NumMosquitos,Station,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,CodeSum,carrier,TSRA,RA,BR,HZ,VCTS,DZ,TS,FG,high_temp,dry,fall_migrate,spring_migrate
2007-09-25,"3800 East 115th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,38, E 115TH ST,T215,"3800  E 115TH ST, Chicago, IL",41.686398,-87.531635,8,0,14,1.5,84.0,65.0,74.5,13.0,65.5,69.0,0.0,9.5,542.0,1744.0,0.14,29.26,29.94,7.6,23.0,9.95,TS RATSRA,1,1,1,0,0,0,0,1,0,1,0,0,0
2007-09-25,"4000 East 130th Street, Chicago, IL 60633, USA",CULEX PIPIENS,40, E 130TH ST,T221,"4000  E 130TH ST, Chicago, IL",41.659112,-87.53869300000002,8,0,1,1.5,84.0,65.0,74.5,13.0,65.5,69.0,0.0,9.5,542.0,1744.0,0.14,29.26,29.94,7.6,23.0,9.95,TS RATSRA,1,1,1,0,0,0,0,1,0,1,0,0,0
2007-09-25,"4000 East 130th Street, Chicago, IL 60633, USA",CULEX PIPIENS/RESTUANS,40, E 130TH ST,T221,"4000  E 130TH ST, Chicago, IL",41.659112,-87.53869300000002,8,0,10,1.5,84.0,65.0,74.5,13.0,65.5,69.0,0.0,9.5,542.0,1744.0,0.14,29.26,29.94,7.6,23.0,9.95,TS RATSRA,1,1,1,0,0,0,0,1,0,1,0,0,0
2007-09-25,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS,13, S BRANDON,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,0,24,1.5,84.0,65.0,74.5,13.0,65.5,69.0,0.0,9.5,542.0,1744.0,0.14,29.26,29.94,7.6,23.0,9.95,TS RATSRA,1,1,1,0,0,0,0,1,0,1,0,0,0
2007-09-25,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,13, S BRANDON,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,0,9,1.5,84.0,65.0,74.5,13.0,65.5,69.0,0.0,9.5,542.0,1744.0,0.14,29.26,29.94,7.6,23.0,9.95,TS RATSRA,1,1,1,0,0,0,0,1,0,1,0,0,0
2007-09-25,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX TERRITANS,13, S BRANDON,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,0,1,1.5,84.0,65.0,74.5,13.0,65.5,69.0,0.0,9.5,542.0,1744.0,0.14,29.26,29.94,7.6,23.0,9.95,TS RATSRA,0,1,1,0,0,0,0,1,0,1,0,0,0
2007-09-25,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,0,50,1.5,84.0,65.0,74.5,13.0,65.5,69.0,0.0,9.5,542.0,1744.0,0.14,29.26,29.94,7.6,23.0,9.95,TS RATSRA,1,1,1,0,0,0,0,1,0,1,0,0,0
2007-09-25,"South Mackinaw Avenue, Chicago, IL 60617, USA",CULEX PIPIENS,13, S MACKINAW,T206,"1300  S MACKINAW, Chicago, IL",41.737052,-87.54306700000002,5,0,1,1.5,84.0,65.0,74.5,13.0,65.5,69.0,0.0,9.5,542.0,1744.0,0.14,29.26,29.94,7.6,23.0,9.95,TS RATSRA,1,1,1,0,0,0,0,1,0,1,0,0,0
2007-09-25,"South Mackinaw Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,13, S MACKINAW,T206,"1300  S MACKINAW, Chicago, IL",41.737052,-87.54306700000002,5,0,1,1.5,84.0,65.0,74.5,13.0,65.5,69.0,0.0,9.5,542.0,1744.0,0.14,29.26,29.94,7.6,23.0,9.95,TS RATSRA,1,1,1,0,0,0,0,1,0,1,0,0,0
2007-09-25,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.72646500000001,-87.585413,5,0,9,1.5,84.0,65.0,74.5,13.0,65.5,69.0,0.0,9.5,542.0,1744.0,0.14,29.26,29.94,7.6,23.0,9.95,TS RATSRA,1,1,1,0,0,0,0,1,0,1,0,0,0
2007-09-25,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.72646500000001,-87.585413,5,0,7,1.5,84.0,65.0,74.5,13.0,65.5,69.0,0.0,9.5,542.0,1744.0,0.14,29.26,29.94,7.6,23.0,9.95,TS RATSRA,1,1,1,0,0,0,0,1,0,1,0,0,0
2007-09-25,"South Stony Island Avenue, Chicago, IL, USA",CULEX RESTUANS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.72646500000001,-87.585413,5,0,1,1.5,84.0,65.0,74.5,13.0,65.5,69.0,0.0,9.5,542.0,1744.0,0.14,29.26,29.94,7.6,23.0,9.95,TS RATSRA,1,1,1,0,0,0,0,1,0,1,0,0,0
2007-09-25,"South Torrence Avenue, Chicago, IL, USA",CULEX PIPIENS,13, S TORRENCE AVE,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,0,50,1.5,84.0,65.0,74.5,13.0,65.5,69.0,0.0,9.5,542.0,1744.0,0.14,29.26,29.94,7.6,23.0,9.95,TS RATSRA,1,1,1,0,0,0,0,1,0,1,0,0,0
2007-09-25,"South Torrence Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,13, S TORRENCE AVE,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,0,27,1.5,84.0,65.0,74.5,13.0,65.5,69.0,0.0,9.5,542.0,1744.0,0.14,29.26,29.94,7.6,23.0,9.95,TS RATSRA,1,1,1,0,0,0,0,1,0,1,0,0,0
2007-09-25,"South Torrence Avenue, Chicago, IL, USA",CULEX TERRITANS,13, S TORRENCE AVE,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,0,1,1.5,84.0,65.0,74.5,13.0,65.5,69.0,0.0,9.5,542.0,1744.0,0.14,29.26,29.94,7.6,23.0,9.95,TS RATSRA,0,1,1,0,0,0,0,1,0,1,0,0,0
2007-10-04,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX PIPIENS,10, E 67TH ST,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,0,3,1.5,82.5,53.5,68.5,10.0,56.0,61.5,0.0,3.5,552.0,1729.0,0.0,29.365,30.035,4.25,17.0,5.25,HZ ,1,0,0,0,1,0,0,0,0,0,1,1,0
2007-10-04,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX PIPIENS/RESTUANS,10, E 67TH ST,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,0,7,1.5,82.5,53.5,68.5,10.0,56.0,61.5,0.0,3.5,552.0,1729.0,0.0,29.365,30.035,4.25,17.0,5.25,HZ ,1,0,0,0,1,0,0,0,0,0,1,1,0
2007-10-04,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX PIPIENS,10, N CENTRAL PARK DR,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,9,0,3,1.5,82.5,53.5,68.5,10.0,56.0,61.5,0.0,3.5,552.0,1729.0,0.0,29.365,30.035,4.25,17.0,5.25,HZ ,1,0,0,0,1,0,0,0,0,0,1,1,0
2007-10-04,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX PIPIENS/RESTUANS,10, N CENTRAL PARK DR,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,9,0,3,1.5,82.5,53.5,68.5,10.0,56.0,61.5,0.0,3.5,552.0,1729.0,0.0,29.365,30.035,4.25,17.0,5.25,HZ ,1,0,0,0,1,0,0,0,0,0,1,1,0
2007-10-04,"1000 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS,10, S CALIFORNIA AVE,T088,"1000  S CALIFORNIA AVE, Chicago, IL",41.869107,-87.69629300000003,9,0,5,1.5,82.5,53.5,68.5,10.0,56.0,61.5,0.0,3.5,552.0,1729.0,0.0,29.365,30.035,4.25,17.0,5.25,HZ ,1,0,0,0,1,0,0,0,0,0,1,1,0
2007-10-04,"1000 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS/RESTUANS,10, S CALIFORNIA AVE,T088,"1000  S CALIFORNIA AVE, Chicago, IL",41.869107,-87.69629300000003,9,0,3,1.5,82.5,53.5,68.5,10.0,56.0,61.5,0.0,3.5,552.0,1729.0,0.0,29.365,30.035,4.25,17.0,5.25,HZ ,1,0,0,0,1,0,0,0,0,0,1,1,0
2007-10-04,"1000 West 95th Street, Chicago, IL 60643, USA",CULEX PIPIENS,10, W 95TH ST,T085,"1000  W 95TH ST, Chicago, IL",41.721474,-87.648064,8,0,1,1.5,82.5,53.5,68.5,10.0,56.0,61.5,0.0,3.5,552.0,1729.0,0.0,29.365,30.035,4.25,17.0,5.25,HZ ,1,0,0,0,1,0,0,0,0,0,1,1,0
2007-10-04,"1000 West 95th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,10, W 95TH ST,T085,"1000  W 95TH ST, Chicago, IL",41.721474,-87.648064,8,0,8,1.5,82.5,53.5,68.5,10.0,56.0,61.5,0.0,3.5,552.0,1729.0,0.0,29.365,30.035,4.25,17.0,5.25,HZ ,1,0,0,0,1,0,0,0,0,0,1,1,0
2007-10-04,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX PIPIENS,11, S ARTESIAN AVE,T160,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.68826700000002,8,0,3,1.5,82.5,53.5,68.5,10.0,56.0,61.5,0.0,3.5,552.0,1729.0,0.0,29.365,30.035,4.25,17.0,5.25,HZ ,1,0,0,0,1,0,0,0,0,0,1,1,0
2007-10-04,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,11, S ARTESIAN AVE,T160,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.68826700000002,8,0,14,1.5,82.5,53.5,68.5,10.0,56.0,61.5,0.0,3.5,552.0,1729.0,0.0,29.365,30.035,4.25,17.0,5.25,HZ ,1,0,0,0,1,0,0,0,0,0,1,1,0
2007-10-04,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,0,6,1.5,82.5,53.5,68.5,10.0,56.0,61.5,0.0,3.5,552.0,1729.0,0.0,29.365,30.035,4.25,17.0,5.25,HZ ,1,0,0,0,1,0,0,0,0,0,1,1,0
2007-10-04,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,0,15,1.5,82.5,53.5,68.5,10.0,56.0,61.5,0.0,3.5,552.0,1729.0,0.0,29.365,30.035,4.25,17.0,5.25,HZ ,1,0,0,0,1,0,0,0,0,0,1,1,0
2007-10-04,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS,11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,0,2,1.5,82.5,53.5,68.5,10.0,56.0,61.5,0.0,3.5,552.0,1729.0,0.0,29.365,30.035,4.25,17.0,5.25,HZ ,1,0,0,0,1,0,0,0,0,0,1,1,0
2007-10-04,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS/RESTUANS,11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,0,2,1.5,82.5,53.5,68.5,10.0,56.0,61.5,0.0,3.5,552.0,1729.0,0.0,29.365,30.035,4.25,17.0,5.25,HZ ,1,0,0,0,1,0,0,0,0,0,1,1,0
2007-10-04,"1100 South Peoria Street, Chicago, IL 60608, USA",CULEX PIPIENS,11, S PEORIA ST,T091,"1100  S PEORIA ST, Chicago, IL",41.862292,-87.64886,8,0,1,1.5,82.5,53.5,68.5,10.0,56.0,61.5,0.0,3.5,552.0,1729.0,0.0,29.365,30.035,4.25,17.0,5.25,HZ ,1,0,0,0,1,0,0,0,0,0,1,1,0
2007-10-04,"1100 South Peoria Street, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11, S PEORIA ST,T091,"1100  S PEORIA ST, Chicago, IL",41.862292,-87.64886,8,0,8,1.5,82.5,53.5,68.5,10.0,56.0,61.5,0.0,3.5,552.0,1729.0,0.0,29.365,30.035,4.25,17.0,5.25,HZ ,1,0,0,0,1,0,0,0,0,0,1,1,0
2007-10-04,"1100 South State Street, Chicago, IL 60605, USA",CULEX PIPIENS,11, S STATE ST,T092,"1100  S STATE ST, Chicago, IL",41.869216,-87.627561,8,0,2,1.5,82.5,53.5,68.5,10.0,56.0,61.5,0.0,3.5,552.0,1729.0,0.0,29.365,30.035,4.25,17.0,5.25,HZ ,1,0,0,0,1,0,0,0,0,0,1,1,0
2007-10-04,"1100 South State Street, Chicago, IL 60605, USA",CULEX PIPIENS/RESTUANS,11, S STATE ST,T092,"1100  S STATE ST, Chicago, IL",41.869216,-87.627561,8,0,1,1.5,82.5,53.5,68.5,10.0,56.0,61.5,0.0,3.5,552.0,1729.0,0.0,29.365,30.035,4.25,17.0,5.25,HZ ,1,0,0,0,1,0,0,0,0,0,1,1,0
2007-10-04,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX PIPIENS,11, W CHICAGO,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,0,1,1.5,82.5,53.5,68.5,10.0,56.0,61.5,0.0,3.5,552.0,1729.0,0.0,29.365,30.035,4.25,17.0,5.25,HZ ,1,0,0,0,1,0,0,0,0,0,1,1,0
2007-10-04,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX PIPIENS/RESTUANS,11, W CHICAGO,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,0,1,1.5,82.5,53.5,68.5,10.0,56.0,61.5,0.0,3.5,552.0,1729.0,0.0,29.365,30.035,4.25,17.0,5.25,HZ ,1,0,0,0,1,0,0,0,0,0,1,1,0
2007-10-04,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX PIPIENS,14, N HUMBOLDT DR,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,0,12,1.5,82.5,53.5,68.5,10.0,56.0,61.5,0.0,3.5,552.0,1729.0,0.0,29.365,30.035,4.25,17.0,5.25,HZ ,1,0,0,0,1,0,0,0,0,0,1,1,0
2007-10-04,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,14, N HUMBOLDT DR,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,0,10,1.5,82.5,53.5,68.5,10.0,56.0,61.5,0.0,3.5,552.0,1729.0,0.0,29.365,30.035,4.25,17.0,5.25,HZ ,1,0,0,0,1,0,0,0,0,0,1,1,0
2007-10-04,"1500 North Long Avenue, Chicago, IL 60651, USA",CULEX PIPIENS/RESTUANS,15, N LONG AVE,T153,"1500  N LONG AVE, Chicago, IL",41.907645,-87.760886,8,0,21,1.5,82.5,53.5,68.5,10.0,56.0,61.5,0.0,3.5,552.0,1729.0,0.0,29.365,30.035,4.25,17.0,5.25,HZ ,1,0,0,0,1,0,0,0,0,0,1,1,0
2007-10-04,"1500 North Long Avenue, Chicago, IL 60651, USA",CULEX RESTUANS,15, N LONG AVE,T153,"1500  N LONG AVE, Chicago, IL",41.907645,-87.760886,8,0,1,1.5,82.5,53.5,68.5,10.0,56.0,61.5,0.0,3.5,552.0,1729.0,0.0,29.365,30.035,4.25,17.0,5.25,HZ ,1,0,0,0,1,0,0,0,0,0,1,1,0
2007-10-04,"1500 West Granville Avenue, Chicago, IL 60660, USA",CULEX PIPIENS/RESTUANS,15, W GRANVILLE AVE,T149,"1500  W GRANVILLE AVE, Chicago, IL",41.994469,-87.667736,8,0,1,1.5,82.5,53.5,68.5,10.0,56.0,61.5,0.0,3.5,552.0,1729.0,0.0,29.365,30.035,4.25,17.0,5.25,HZ ,1,0,0,0,1,0,0,0,0,0,1,1,0
2007-10-04,"1500 West Webster Avenue, Chicago, IL 60614, USA",CULEX PIPIENS/RESTUANS,15, W WEBSTER AVE,T045,"1500  W WEBSTER AVE, Chicago, IL",41.9216,-87.666455,8,0,7,1.5,82.5,53.5,68.5,10.0,56.0,61.5,0.0,3.5,552.0,1729.0,0.0,29.365,30.035,4.25,17.0,5.25,HZ ,1,0,0,0,1,0,0,0,0,0,1,1,0
2007-10-04,"1700 North Pulaski Road, Chicago, IL 60639, USA",CULEX PIPIENS,17, N PULASKI RD,T039,"1700  N PULASKI RD, Chicago, IL",41.911824,-87.726737,9,0,7,1.5,82.5,53.5,68.5,10.0,56.0,61.5,0.0,3.5,552.0,1729.0,0.0,29.365,30.035,4.25,17.0,5.25,HZ ,1,0,0,0,1,0,0,0,0,0,1,1,0
2007-10-04,"1700 North Pulaski Road, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,17, N PULASKI RD,T039,"1700  N PULASKI RD, Chicago, IL",41.911824,-87.726737,9,0,33,1.5,82.5,53.5,68.5,10.0,56.0,61.5,0.0,3.5,552.0,1729.0,0.0,29.365,30.035,4.25,17.0,5.25,HZ ,1,0,0,0,1,0,0,0,0,0,1,1,0
2007-10-04,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,17, W 95TH ST,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,0,3,1.5,82.5,53.5,68.5,10.0,56.0,61.5,0.0,3.5,552.0,1729.0,0.0,29.365,30.035,4.25,17.0,5.25,HZ ,1,0,0,0,1,0,0,0,0,0,1,1,0
2007-10-04,"1800 West Farwell Avenue, Chicago, IL 60626, USA",CULEX PIPIENS/RESTUANS,18, W FARWELL AVE,T150,"1800  W FARWELL AVE, Chicago, IL",42.006858,-87.675919,9,0,1,1.5,82.5,53.5,68.5,10.0,56.0,61.5,0.0,3.5,552.0,1729.0,0.0,29.365,30.035,4.25,17.0,5.25,HZ ,1,0,0,0,1,0,0,0,0,0,1,1,0
2007-10-04,"1800 West Leland Avenue, Chicago, IL 60640, USA",CULEX PIPIENS,18, W LELAND AVE,T219,"1800  W LELAND AVE, Chicago, IL",41.966987,-87.674677,8,0,3,1.5,82.5,53.5,68.5,10.0,56.0,61.5,0.0,3.5,552.0,1729.0,0.0,29.365,30.035,4.25,17.0,5.25,HZ ,1,0,0,0,1,0,0,0,0,0,1,1,0
2007-10-04,"1800 West Leland Avenue, Chicago, IL 60640, USA",CULEX PIPIENS/RESTUANS,18, W LELAND AVE,T219,"1800  W LELAND AVE, Chicago, IL",41.966987,-87.674677,8,0,5,1.5,82.5,53.5,68.5,10.0,56.0,61.5,0.0,3.5,552.0,1729.0,0.0,29.365,30.035,4.25,17.0,5.25,HZ ,1,0,0,0,1,0,0,0,0,0,1,1,0
2007-10-04,"1800 West Leland Avenue, Chicago, IL 60640, USA",CULEX RESTUANS,18, W LELAND AVE,T219,"1800  W LELAND AVE, Chicago, IL",41.966987,-87.674677,8,0,1,1.5,82.5,53.5,68.5,10.0,56.0,61.5,0.0,3.5,552.0,1729.0,0.0,29.365,30.035,4.25,17.0,5.25,HZ ,1,0,0,0,1,0,0,0,0,0,1,1,0
2007-10-04,"2000 East 111th Street, Chicago, IL 60628, USA",CULEX PIPIENS,20, E 111TH ST,T084,"2000  E 111TH ST, Chicago, IL",41.692555,-87.598865,8,0,3,1.5,82.5,53.5,68.5,10.0,56.0,61.5,0.0,3.5,552.0,1729.0,0.0,29.365,30.035,4.25,17.0,5.25,HZ ,1,0,0,0,1,0,0,0,0,0,1,1,0
2007-10-04,"2000 East 111th Street, Chicago, IL 60628, USA",CULEX PIPIENS/RESTUANS,20, E 111TH ST,T084,"2000  E 111TH ST, Chicago, IL",41.692555,-87.598865,8,0,9,1.5,82.5,53.5,68.5,10.0,56.0,61.5,0.0,3.5,552.0,1729.0,0.0,29.365,30.035,4.25,17.0,5.25,HZ ,1,0,0,0,1,0,0,0,0,0,1,1,0
2007-10-04,"2100 North Lawler Avenue, Chicago, IL 60639, USA",CULEX PIPIENS,21, N LAWLER AVE,T154,"2100  N LAWLER AVE, Chicago, IL",41.918705,-87.752329,8,0,6,1.5,82.5,53.5,68.5,10.0,56.0,61.5,0.0,3.5,552.0,1729.0,0.0,29.365,30.035,4.25,17.0,5.25,HZ ,1,0,0,0,1,0,0,0,0,0,1,1,0
2007-10-04,"2100 North Lawler Avenue, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,21, N LAWLER AVE,T154,"2100  N LAWLER AVE, Chicago, IL",41.918705,-87.752329,8,0,9,1.5,82.5,53.5,68.5,10.0,56.0,61.5,0.0,3.5,552.0,1729.0,0.0,29.365,30.035,4.25,17.0,5.25,HZ ,1,0,0,0,1,0,0,0,0,0,1,1,0
2007-10-04,"2100 North Stave Street, Chicago, IL 60647, USA",CULEX PIPIENS/RESTUANS,21, N STAVE ST,T050,"2100  N STAVE ST, Chicago, IL",41.919343,-87.694259,8,0,1,1.5,82.5,53.5,68.5,10.0,56.0,61.5,0.0,3.5,552.0,1729.0,0.0,29.365,30.035,4.25,17.0,5.25,HZ ,1,0,0,0,1,0,0,0,0,0,1,1,0
2007-10-04,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX PIPIENS/RESTUANS,22, N CANNON DR,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,0,2,1.5,82.5,53.5,68.5,10.0,56.0,61.5,0.0,3.5,552.0,1729.0,0.0,29.365,30.035,4.25,17.0,5.25,HZ ,1,0,0,0,1,0,0,0,0,0,1,1,0
2007-10-04,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX TERRITANS,22, N CANNON DR,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,0,1,1.5,82.5,53.5,68.5,10.0,56.0,61.5,0.0,3.5,552.0,1729.0,0.0,29.365,30.035,4.25,17.0,5.25,HZ ,0,0,0,0,1,0,0,0,0,0,1,1,0
2007-10-04,"2200 West 113th Street, Chicago, IL 60643, USA",CULEX PIPIENS,22, W 113TH ST,T086,"2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,8,0,14,1.5,82.5,53.5,68.5,10.0,56.0,61.5,0.0,3.5,552.0,1729.0,0.0,29.365,30.035,4.25,17.0,5.25,HZ ,1,0,0,0,1,0,0,0,0,0,1,1,0
2007-10-04,"2200 West 113th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,22, W 113TH ST,T086,"2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,8,0,25,1.5,82.5,53.5,68.5,10.0,56.0,61.5,0.0,3.5,552.0,1729.0,0.0,29.365,30.035,4.25,17.0,5.25,HZ ,1,0,0,0,1,0,0,0,0,0,1,1,0
2007-10-04,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX PIPIENS,22, W 51ST ST,T061,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,0,2,1.5,82.5,53.5,68.5,10.0,56.0,61.5,0.0,3.5,552.0,1729.0,0.0,29.365,30.035,4.25,17.0,5.25,HZ ,1,0,0,0,1,0,0,0,0,0,1,1,0
2007-10-04,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,22, W 51ST ST,T061,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,0,8,1.5,82.5,53.5,68.5,10.0,56.0,61.5,0.0,3.5,552.0,1729.0,0.0,29.365,30.035,4.25,17.0,5.25,HZ ,1,0,0,0,1,0,0,0,0,0,1,1,0
2007-10-04,"2200 West 69th Street, Chicago, IL 60636, USA",CULEX PIPIENS,22, W 69TH ST,T069,"2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,8,0,8,1.5,82.5,53.5,68.5,10.0,56.0,61.5,0.0,3.5,552.0,1729.0,0.0,29.365,30.035,4.25,17.0,5.25,HZ ,1,0,0,0,1,0,0,0,0,0,1,1,0
2007-10-04,"2200 West 69th Street, Chicago, IL 60636, USA",CULEX PIPIENS/RESTUANS,22, W 69TH ST,T069,"2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,8,0,7,1.5,82.5,53.5,68.5,10.0,56.0,61.5,0.0,3.5,552.0,1729.0,0.0,29.365,30.035,4.25,17.0,5.25,HZ ,1,0,0,0,1,0,0,0,0,0,1,1,0
2007-10-04,"2200 West 89th Street, Chicago, IL 60643, USA",CULEX PIPIENS,22, W 89TH ST,T096,"2200  W 89TH ST, Chicago, IL",41.731922,-87.677512,8,0,5,1.5,82.5,53.5,68.5,10.0,56.0,61.5,0.0,3.5,552.0,1729.0,0.0,29.365,30.035,4.25,17.0,5.25,HZ ,1,0,0,0,1,0,0,0,0,0,1,1,0
2007-10-04,"2200 West 89th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,22, W 89TH ST,T096,"2200  W 89TH ST, Chicago, IL",41.731922,-87.677512,8,0,8,1.5,82.5,53.5,68.5,10.0,56.0,61.5,0.0,3.5,552.0,1729.0,0.0,29.365,30.035,4.25,17.0,5.25,HZ ,1,0,0,0,1,0,0,0,0,0,1,1,0
2007-10-04,"2200 West Pershing Road, Chicago, IL 60609, USA",CULEX PIPIENS,22, W PERSHING RD,T060,"2200  W PERSHING RD, Chicago, IL",41.823065,-87.67837800000002,8,0,3,1.5,82.5,53.5,68.5,10.0,56.0,61.5,0.0,3.5,552.0,1729.0,0.0,29.365,30.035,4.25,17.0,5.25,HZ ,1,0,0,0,1,0,0,0,0,0,1,1,0
2007-10-04,"2500 South Millard Avenue, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,25, S MILLARD AVE,T152,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9,0,1,1.5,82.5,53.5,68.5,10.0,56.0,61.5,0.0,3.5,552.0,1729.0,0.0,29.365,30.035,4.25,17.0,5.25,HZ ,1,0,0,0,1,0,0,0,0,0,1,1,0
2007-10-04,"2500 South Throop Street, Chicago, IL 60608, USA",CULEX PIPIENS,25, S THROOP,T051,"2500  S THROOP, Chicago, IL",41.846283,-87.656913,9,0,1,1.5,82.5,53.5,68.5,10.0,56.0,61.5,0.0,3.5,552.0,1729.0,0.0,29.365,30.035,4.25,17.0,5.25,HZ ,1,0,0,0,1,0,0,0,0,0,1,1,0
2007-10-04,"2500 South Throop Street, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,25, S THROOP,T051,"2500  S THROOP, Chicago, IL",41.846283,-87.656913,9,0,3,1.5,82.5,53.5,68.5,10.0,56.0,61.5,0.0,3.5,552.0,1729.0,0.0,29.365,30.035,4.25,17.0,5.25,HZ ,1,0,0,0,1,0,0,0,0,0,1,1,0
2007-10-04,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX PIPIENS,25, W GRAND AVE,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.65449100000002,8,0,26,1.5,82.5,53.5,68.5,10.0,56.0,61.5,0.0,3.5,552.0,1729.0,0.0,29.365,30.035,4.25,17.0,5.25,HZ ,1,0,0,0,1,0,0,0,0,0,1,1,0
